Moyenne Normalisée,Écart-type Normalisé,Entropie Normalisée,score,path,label
-1.327418612283077,-0.45094580528450173,-0.48007955136122127,1.481846370975888,./data/Normal/Normal-836.png,Normal
-0.736359013818557,0.8679655351967951,1.198287909367317,1.652719783041636,./data/Normal/Normal-3185.png,Normal
-1.4751403906857237,-0.4112516647663256,-0.0490100737380966,1.5321778915430537,./data/Normal/Normal-5127.png,Normal
-1.5355496971951106,1.1628028852228103,-0.5533141063891267,2.0040408984767963,./data/Normal/Normal-3172.png,Normal
-1.089016435505946,0.4687744766746304,0.9845693822346117,1.5411304861099513,./data/Normal/Normal-7275.png,Normal
-0.8134367455457155,-0.05782527856990054,-0.7240498205448755,1.0905371357623537,./data/Normal/Normal-1414.png,Normal
0.10175575159535791,0.6310601081970922,1.1183637134096809,1.2881492493542637,./data/Normal/Normal-7982.png,Normal
-0.17623042149362267,0.40253424403909993,0.7817442719167326,0.8967803999634314,./data/Normal/Normal-6487.png,Normal
-0.6693844227022775,0.4028107309412502,0.14137360035011814,0.7939259947840481,./data/Normal/Normal-642.png,Normal
-1.1569962300209746,0.5169501878673588,-0.7068021769962012,1.451015882209914,./data/Normal/Normal-624.png,Normal
-0.29936544221742634,0.13929435311256527,0.7270726779905703,0.798534447524628,./data/Normal/Normal-802.png,Normal
0.61793967496792,0.7075958239257973,0.7754898629792187,1.2181649393740628,./data/Normal/Normal-5620.png,Normal
-0.44042419459595256,0.3624631312908995,1.0814735744944939,1.2226766069000399,./data/Normal/Normal-5783.png,Normal
0.8612027304619765,0.4290571940809439,0.27888286907652426,1.0017663766628078,./data/Normal/Normal-2371.png,Normal
-0.6413045273149116,1.4254142860986423,0.9162072149502498,1.8117706931329907,./data/Normal/Normal-3483.png,Normal
-0.45302038017894397,0.6193898031180053,1.2093984993621378,1.4323113918849586,./data/Normal/Normal-12.png,Normal
-1.1518533066262302,-1.5431293599747635,-1.516037221070598,2.450792344788388,./data/Normal/Normal-6136.png,Normal
-0.6334532722970359,0.4929445475392551,1.1952372222166148,1.4397393488074823,./data/Normal/Normal-8885.png,Normal
1.4301369939965445,-0.9869567727369161,-0.23286016082749222,1.7531683739302812,./data/Normal/Normal-3991.png,Normal
0.7442298908530979,1.032071473658744,0.47938120180689214,1.3597264408053429,./data/Normal/Normal-8118.png,Normal
-1.0462162355010536,0.9007079180320522,0.8620992835311684,1.62759280524847,./data/Normal/Normal-6009.png,Normal
-1.6221345385378938,0.12771783433949405,-0.041521499015567724,1.6276843493768733,./data/Normal/Normal-7248.png,Normal
0.1288032931903002,0.5687592049152159,1.09984041115434,1.2448800149093096,./data/Normal/Normal-2921.png,Normal
-0.7776908566502528,0.23962956199673555,1.1223083063804558,1.3862904926712578,./data/Normal/Normal-7758.png,Normal
0.06863227131245664,0.44135568470974007,1.3800116063368133,1.4504955231628336,./data/Normal/Normal-4078.png,Normal
1.3003415025797895,0.0720733227767859,0.5653661715147908,1.4197610697159024,./data/Normal/Normal-5974.png,Normal
0.23726751883798378,-0.5486352050356503,0.24399897796631562,0.6456252511702509,./data/Normal/Normal-1029.png,Normal
-0.8037865373846064,0.49714909725829787,1.23499900365575,1.5551374735425068,./data/Normal/Normal-2659.png,Normal
1.0019810352446648,-1.0506011344023685,0.12622828052512497,1.4572790801359372,./data/Normal/Normal-3041.png,Normal
-0.11229284147213425,1.3751856292073488,1.2414099635321363,1.8560290662005154,./data/Normal/Normal-5717.png,Normal
0.07489730450694869,1.219830440298257,0.8464124716914811,1.4866102318817562,./data/Normal/Normal-4950.png,Normal
1.5752069774781823,-1.2503583536910299,-0.17013265926861354,2.018320627722638,./data/Normal/Normal-8770.png,Normal
-1.061421094791571,1.07609744531127,0.8440958992028506,1.7312129676400438,./data/Normal/Normal-6687.png,Normal
0.5634408494532757,-0.898094247787014,-0.6866896314068576,1.263163298478244,./data/Normal/Normal-7681.png,Normal
0.758294433609286,-0.9523188712167632,-0.3656290074970034,1.2710650068512002,./data/Normal/Normal-4076.png,Normal
0.9625791062786323,-0.6552358263632609,0.5321202637836953,1.2802517327164005,./data/Normal/Normal-9571.png,Normal
-0.5117939553235408,0.38073258190236586,0.10724736387458639,0.6468325507314888,./data/Normal/Normal-114.png,Normal
-0.9965958566051242,0.9481796229276754,0.9695166657712913,1.682917248098091,./data/Normal/Normal-2781.png,Normal
-0.20528389805651692,0.45982336546801245,0.46308824388056696,0.6841269822569457,./data/Normal/Normal-1220.png,Normal
0.06419749406802268,0.6520036865339811,0.829399630933617,1.0569455394159795,./data/Normal/Normal-7146.png,Normal
-0.9196631399218271,0.8325971357930976,1.2071468735625557,1.7309540305316016,./data/Normal/Normal-3701.png,Normal
-0.8783827231299148,-1.0177396916786303,-0.4239157197518503,1.4096293221141392,./data/Normal/Normal-8309.png,Normal
0.42673254839059443,-0.04750665340121557,0.5471841880521315,0.6955343885298445,./data/Normal/Normal-2114.png,Normal
0.13127493726386905,0.18583184895995397,0.30288620718143694,0.37882270225299886,./data/Normal/Normal-306.png,Normal
-1.093191207803897,0.715762540573011,0.7829721897913042,1.5232952705545515,./data/Normal/Normal-9536.png,Normal
1.568372744265714,0.4567576494648749,0.012585076053349135,1.633578586857551,./data/Normal/Normal-4121.png,Normal
1.121120156852373,0.6128454677644662,0.12550257780132304,1.2838383350309002,./data/Normal/Normal-4903.png,Normal
-1.0444968170404667,0.344084364822746,0.5222258468949511,1.2174101552427956,./data/Normal/Normal-6601.png,Normal
0.39706195935029837,0.9784890428244076,1.196935639861378,1.5961685163105084,./data/Normal/Normal-5074.png,Normal
1.1390023643755933,0.44192297006073783,0.5638135638685688,1.3455512001862555,./data/Normal/Normal-6620.png,Normal
0.0883658162678823,0.4252213950650993,1.2625409706921127,1.3351522216518912,./data/Normal/Normal-2820.png,Normal
-1.004963288519212,0.9443587444605152,0.8785543843098309,1.6351215415682148,./data/Normal/Normal-8077.png,Normal
0.17835435872826041,0.4397135108514842,1.2392038044728237,1.326945484156236,./data/Normal/Normal-1553.png,Normal
0.020527523216357323,0.07030112699428091,0.5762175399907453,0.5808530632260196,./data/Normal/Normal-4949.png,Normal
-1.004993633076848,0.3069154510441427,-0.45047836935819996,1.1433022600669758,./data/Normal/Normal-750.png,Normal
-1.312240903386234,0.16694547933554,0.8426933071805512,1.5684320168746197,./data/Normal/Normal-5378.png,Normal
0.6024498962520183,0.9481857129475466,1.1730916553796886,1.6242370687967238,./data/Normal/Normal-1815.png,Normal
-0.7246258913380187,-0.69491139232083,0.2423786794143701,1.032827163570627,./data/Normal/Normal-1603.png,Normal
-0.7765326527977379,0.7293140527902966,1.1129715727066205,1.5406517030502214,./data/Normal/Normal-1515.png,Normal
-1.2032480436028876,0.46777693141973586,0.6724735653307717,1.4556241987791083,./data/Normal/Normal-6334.png,Normal
-2.482278494546513,0.4454679706277349,-0.8076945848546995,2.6481160812447215,./data/Normal/Normal-6667.png,Normal
-1.3780352509186624,2.0326416414233046,-2.5455251386796602,3.5369918612957805,./data/Normal/Normal-7880.png,Normal
0.58462007301777,1.2223261304414548,1.1211168642870184,1.7586258335200355,./data/Normal/Normal-54.png,Normal
-0.1510476328195249,0.23931227196144855,0.7789922972087525,0.8288032034218387,./data/Normal/Normal-8872.png,Normal
-1.1859436603403402,0.9508574046650206,0.3491033960111686,1.5596362879255772,./data/Normal/Normal-9459.png,Normal
0.9923423260738179,-0.5977289867239547,-0.2787018989189561,1.1915107981670467,./data/Normal/Normal-7499.png,Normal
-1.4288959236809227,0.7220328250323482,1.067373816381981,1.924152235410178,./data/Normal/Normal-5695.png,Normal
0.22528046032248986,1.0590648777356344,1.0325374293219987,1.4961628400702873,./data/Normal/Normal-1827.png,Normal
-0.8089713043272492,0.31956655382347854,0.39217659549885475,0.9541277878799136,./data/Normal/Normal-799.png,Normal
-0.6975828215726229,0.2990325293229246,1.2562015772079438,1.467680022731867,./data/Normal/Normal-6598.png,Normal
0.5466440188442434,0.5948129189259876,0.5672530875988555,0.9871160809397616,./data/Normal/Normal-5240.png,Normal
-0.6538361907858765,0.6712256162532955,0.6604169498764285,1.146383940911633,./data/Normal/Normal-4021.png,Normal
