path,label,score
./data/Normal/Normal-4213.png,Normal,12.811750429038392
./data/COVID/COVID-3201.png,COVID,9.861532825301168
./data/Normal/Normal-4206.png,Normal,9.784283794564397
./data/Normal/Normal-8316.png,Normal,9.435856288850582
./data/Normal/Normal-1659.png,Normal,9.372324625812649
./data/Normal/Normal-5764.png,Normal,8.943115497630037
./data/COVID/COVID-1862.png,COVID,8.649265583832118
./data/Normal/Normal-6485.png,Normal,8.55892879300435
./data/Normal/Normal-2948.png,Normal,8.490036779337872
./data/Normal/Normal-2121.png,Normal,8.263928776247353
./data/COVID/COVID-481.png,COVID,8.027222244883625
./data/COVID/COVID-1876.png,COVID,7.58397677527413
./data/Normal/Normal-6855.png,Normal,7.277624122130832
./data/Normal/Normal-4627.png,Normal,7.1327238280098015
./data/COVID/COVID-1179.png,COVID,6.96092347047155
./data/Normal/Normal-1537.png,Normal,6.948295163992929
./data/COVID/COVID-2557.png,COVID,6.887299121942133
./data/COVID/COVID-2836.png,COVID,6.88660693624147
./data/COVID/COVID-2672.png,COVID,6.866141546754464
./data/Normal/Normal-10040.png,Normal,6.587984304902819
./data/Normal/Normal-7682.png,Normal,6.351738583011713
./data/Normal/Normal-7861.png,Normal,6.347600268927362
./data/COVID/COVID-3396.png,COVID,6.280528945463866
./data/Normal/Normal-5887.png,Normal,6.271008023894512
./data/Normal/Normal-5635.png,Normal,6.247887841147233
./data/COVID/COVID-1086.png,COVID,6.233984171320588
./data/COVID/COVID-3076.png,COVID,6.055002759573629
./data/COVID/COVID-2900.png,COVID,5.877905645075072
./data/COVID/COVID-1476.png,COVID,5.8587938080209
./data/COVID/COVID-1436.png,COVID,5.85783193786603
./data/Normal/Normal-5046.png,Normal,5.84371930422437
./data/COVID/COVID-1509.png,COVID,5.8193408406435045
./data/COVID/COVID-697.png,COVID,5.795047437772817
./data/COVID/COVID-2691.png,COVID,5.751262665111676
./data/COVID/COVID-1322.png,COVID,5.747291655515345
./data/COVID/COVID-1923.png,COVID,5.708045442898133
./data/COVID/COVID-1420.png,COVID,5.686538038302442
./data/COVID/COVID-2280.png,COVID,5.64664378223907
./data/COVID/COVID-1692.png,COVID,5.594695358494231
./data/COVID/COVID-2107.png,COVID,5.592229831019077
./data/COVID/COVID-1714.png,COVID,5.575412470448445
./data/COVID/COVID-1447.png,COVID,5.567063530534905
./data/COVID/COVID-2137.png,COVID,5.533511399939394
./data/COVID/COVID-1783.png,COVID,5.516856039354096
./data/COVID/COVID-2468.png,COVID,5.492113108433272
./data/COVID/COVID-2743.png,COVID,5.472740268357788
./data/Normal/Normal-5069.png,Normal,5.435130335983058
./data/COVID/COVID-2549.png,COVID,5.381182897104237
./data/COVID/COVID-1426.png,COVID,5.380424949462531
./data/COVID/COVID-604.png,COVID,5.35180923851335
./data/COVID/COVID-1914.png,COVID,5.335440729432942
./data/COVID/COVID-3116.png,COVID,5.265445758800583
./data/Normal/Normal-2598.png,Normal,5.227825688806412
./data/COVID/COVID-1666.png,COVID,5.206787247413934
./data/COVID/COVID-1506.png,COVID,5.194704947145395
./data/COVID/COVID-1137.png,COVID,5.184937060904617
./data/COVID/COVID-1548.png,COVID,5.177705028728407
./data/COVID/COVID-1706.png,COVID,5.061544167710644
